partition,source_record_id,component_id,source_count,candidate_count,source_total_minor,candidate_total_minor,allocated_total_minor,remaining_minor,currency,cardinality,allocation_valid,duplicate_detected,conservation_valid,control_status
FROZEN_UNSEEN,GATEWAY-GWY-A6ACD516,BANK-BNK-2C7B2E5B+GATEWAY-GWY-A6ACD516,2,0,27180160,0,0,27180160,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-B1793106,BANK-BNK-3EF54A7A+GATEWAY-GWY-B1793106,2,0,5493572,0,0,5493572,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-F6CCB6BD,BANK-BNK-0798E372+GATEWAY-GWY-44E8E8F0+INVOICE-INV-F6CCB6BD,2,1,28369544,14580486,14580486,13789058,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-0664D772,BANK-BNK-F16F871F+GATEWAY-GWY-0664D772+INVOICE-INV-BDE24BBC,2,1,22852292,11744903,11744903,11107389,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-FC473379,BANK-BNK-74A21E7E+GATEWAY-GWY-364B0B5D+INVOICE-INV-FC473379,2,1,4233268,2175682,2175682,2057586,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-E64405DA,BANK-BNK-4DEA393B+GATEWAY-GWY-2FC294AE+INVOICE-INV-E64405DA,2,1,25999274,13362290,13362290,12636984,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-3EA9C679,BANK-BNK-50643206+GATEWAY-GWY-3EA9C679+INVOICE-INV-71FE1C8E,2,1,30641034,15747915,15747915,14893119,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-BE386C91,BANK-BNK-D1A0F965+GATEWAY-GWY-1B1B9890+INVOICE-INV-BE386C91,2,1,766390,393885,393885,372505,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-F665FA70,BANK-BNK-B0CDE076+GATEWAY-GWY-F665FA70,2,0,28777062,0,0,28777062,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-FC4D1608,BANK-BNK-398D3389+GATEWAY-GWY-FC4D1608+INVOICE-INV-66244035,2,1,34978056,17976921,17976921,17001135,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-4F83A498,BANK-BNK-4F83A498+GATEWAY-GWY-589E3136,2,0,16942178,0,0,16942178,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-12D53748,BANK-BNK-12D53748+GATEWAY-GWY-82868491,2,0,286582,0,0,286582,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-CE1021DA,BANK-BNK-8038A9E3+GATEWAY-GWY-1E753EB5+INVOICE-INV-CE1021DA,2,1,3070456,1578056,1578056,1492400,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-D427D4CF,BANK-BNK-D7D80468+GATEWAY-GWY-D427D4CF+INVOICE-INV-F04D7B08,2,1,33446628,17189846,17189846,16256782,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-9BD3FF89,BANK-BNK-31072B99+GATEWAY-GWY-9BD3FF89+INVOICE-INV-6C3523CE,2,1,1030182,529461,529461,500721,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-D2A74D12,BANK-BNK-D2A74D12+GATEWAY-GWY-0F3CCA38+INVOICE-INV-F23297F3,2,1,11720858,6023918,6023918,5696940,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-4153DBEE,BANK-BNK-4153DBEE+GATEWAY-GWY-B075A910+INVOICE-INV-32344964,2,1,34297974,17627394,17627394,16670580,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-60518414,BANK-BNK-A3E95017+GATEWAY-GWY-7DEA8455+INVOICE-INV-60518414,2,1,2417614,1242529,1242529,1175085,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-5034B7DB,BANK-BNK-BF12A14E+GATEWAY-GWY-5034B7DB+INVOICE-INV-DF871FA4,2,1,12319080,6331374,6331374,5987706,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-3E5E2505,BANK-BNK-753968B8+GATEWAY-GWY-3E5E2505+INVOICE-INV-86827B1E,2,1,7002758,3599057,3599057,3403701,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-CA5F8216,BANK-BNK-C4B1C652+GATEWAY-GWY-0A5C8D16+INVOICE-INV-CA5F8216,2,1,19439476,9990890,9990890,9448586,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-52F40E7E,BANK-BNK-52F40E7E+GATEWAY-GWY-B40B655E+INVOICE-INV-04BD7EFF,2,1,10794740,5547942,5547942,5246798,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-6CD5DA0D,BANK-BNK-6CD5DA0D+GATEWAY-GWY-8346C8F0+INVOICE-INV-63D57E96,2,1,29925504,15380170,15380170,14545334,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-AF049BB9,BANK-BNK-A77D3866+GATEWAY-GWY-AF049BB9+INVOICE-INV-97ACE172,2,1,35908600,18455173,18455173,17453427,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-0A547A65,BANK-BNK-C999826E+GATEWAY-GWY-0A547A65,2,0,17096656,0,0,17096656,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-A8A95714,BANK-BNK-D1BB3A0D+GATEWAY-GWY-B4C05EDD+INVOICE-INV-A8A95714,2,1,14371832,7386383,7386383,6985449,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-A13394E0,BANK-BNK-A13394E0+GATEWAY-GWY-9C234CA6,2,0,38458778,0,0,38458778,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-EFD005FB,BANK-BNK-EFD005FB+GATEWAY-GWY-B3F16F0A+INVOICE-INV-B2F176AD,2,1,22092920,11354624,11354624,10738296,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-717EC9FA,BANK-BNK-717EC9FA+GATEWAY-GWY-8C59732E,2,0,974800,0,0,974800,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-712C1BD4,BANK-BNK-3C49D516+GATEWAY-GWY-712C1BD4+INVOICE-INV-C743F215,2,1,11338276,5827291,5827291,5510985,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-17396B41,BANK-BNK-E6BA0928+GATEWAY-GWY-25EDEE40+INVOICE-INV-17396B41,2,1,30783736,15821257,15821257,14962479,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-6095F265,BANK-BNK-B35A03B1+GATEWAY-GWY-E6DAEE8D+INVOICE-INV-6095F265,2,1,28559600,14678166,14678166,13881434,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-78C85A77,BANK-BNK-661351C6+GATEWAY-GWY-89EDED20+INVOICE-INV-78C85A77,2,1,11353334,5835030,5835030,5518304,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-2F929318,BANK-BNK-310B65A4+GATEWAY-GWY-01460A93+INVOICE-INV-2F929318,2,1,25921534,13322336,13322336,12599198,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-8812153F,BANK-BNK-019D26EC+GATEWAY-GWY-37C63E77+INVOICE-INV-8812153F,2,1,11347438,5831999,5831999,5515439,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-47A68007,BANK-BNK-47A68007+GATEWAY-GWY-F05F6D45+INVOICE-INV-9658407B,2,1,35981476,18492627,18492627,17488849,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-A7CD208E,INVOICE-INV-D674199A,0,1,0,3537395,3537395,3537395,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-874175BD,INVOICE-INV-874175BD,0,1,0,12995383,12995383,12995383,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-6E08886F,INVOICE-INV-6E08886F,0,1,0,634080,634080,634080,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-751EE6D4,INVOICE-INV-751EE6D4,0,1,0,6075782,6075782,6075782,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-E2D6E0EC,INVOICE-INV-E2D6E0EC,0,1,0,8321787,8321787,8321787,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-E616B0D4,INVOICE-INV-E616B0D4,0,1,0,14991292,14991292,14991292,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-350007ED,INVOICE-INV-350007ED,0,1,0,8227577,8227577,8227577,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-2C8248EB,INVOICE-INV-EF52C86F,0,1,0,3254607,3254607,3254607,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-54644E5D,INVOICE-INV-54644E5D,0,1,0,1785949,1785949,1785949,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-A3A7B83A,INVOICE-INV-A3A7B83A,0,1,0,12165939,12165939,12165939,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-4B5CE6A0,INVOICE-INV-4B5CE6A0,0,1,0,12141971,12141971,12141971,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-0974BF4A,INVOICE-INV-2EB75D37,0,1,0,14773025,14773025,14773025,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-19846BC3,INVOICE-INV-19846BC3,0,1,0,11446958,11446958,11446958,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-7BE6385B,INVOICE-INV-716C2974,0,1,0,8468778,8468778,8468778,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-2C6D83E8,INVOICE-INV-644B6B26,0,1,0,19929603,19929603,19929603,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-9450AE70,INVOICE-INV-9450AE70,0,1,0,18481649,18481649,18481649,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-67FDB60C,INVOICE-INV-67FDB60C,0,1,0,13619620,13619620,13619620,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-913518F7,INVOICE-INV-913518F7,0,1,0,1537059,1537059,1537059,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-877F597C,INVOICE-INV-FB0399CA,0,1,0,2476528,2476528,2476528,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-CC9BE4DD,INVOICE-INV-9E9A62F0,0,1,0,15784857,15784857,15784857,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-B4931C96,INVOICE-INV-4E1BF480,0,1,0,4898448,4898448,4898448,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-DB24388E,INVOICE-INV-DB24388E,0,1,0,3167211,3167211,3167211,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-4E6CAC3B,INVOICE-INV-4E6CAC3B,0,1,0,9975892,9975892,9975892,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-007325C6,INVOICE-INV-007325C6,0,1,0,7667157,7667157,7667157,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-DED2D97D,INVOICE-INV-4AB17101,0,1,0,14764553,14764553,14764553,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-32E26926,INVOICE-INV-C449A666,0,1,0,14826655,14826655,14826655,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-9BC1EFBC,INVOICE-INV-18467DCA,0,1,0,19763480,19763480,19763480,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-AED42918,INVOICE-INV-4D0A797A,0,1,0,14494537,14494537,14494537,INR,0B:0G:1I,False,False,False,PASS
